Name,Global sales
Dragon Force II: Kamisarishi Daichi ni,0.00888674986654614
Monkey Hero,-0.0070942044962603035
Sumikko Gurashi: Mura o Tsukurundesu,0.05792828790652926
Puchi Puchi Virus,-0.016904778064606774
Krazy Ivan,2.723402550586229e-05
Need For Speed: Undercover,0.022459116200545637
Quo Vadis,-0.0020813539287178884
Need for Speed: Most Wanted,0.03928323655097721
PQ: Practical Intelligence Quotient,-0.010440739629975937
The Wolf Among Us,0.05508093659599744
Fate/Tiger Colosseum,0.020042337590959747
SCORE International Baja 1000: The Official Game,0.03606427549904545
10 Minute Solution,0.033503797451452044
Dragon Ball Z: The Legacy of Goku I & II,0.028098093832657156
Family Game Night 4: The Game Show,0.023419434442743636
R: Racing Evolution,0.011161951179447627
Romance of the Three Kingdoms 13,0.04184568529803556
Zero Escape: Zero Time Dilemma,0.08718633143124954
Stella Deus: The Gate of Eternity,0.018317226697519118
Vietcong: Purple Haze,0.06357776317493169
Conflict: Desert Storm,0.06625290544256934
One Piece: Gear Spirit,0.02328352919402832
Tales of Fandom Vol.2,0.033743846832592794
Genkai Totsuki Moero Chronicle,0.05522550215708222
Minna no Joushiki Ryoku TV,0.027848072525756606
P.T.O. IV: Pacific Theater of Operations,0.006676695242363806
Bella Sara,0.01460469006324061
Tears to Tiara: Garland of the Earth,0.04340672753370356
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.03930454131112171
Backyard NBA Basketball,0.0398424234730701
Mind Quiz: Your Brain Coach,0.006343138885135602
Elebits: The Adventures of Kai and Zero,0.03884369760187134
Aikatsu! My No.1 Stage!,0.05219930197033662
Codename: Kids Next Door: Operation S.O.D.A.,0.002731434205696104
Far Cry Instincts Evolution,0.02581893227318588
Pinball Hall of Fame: The Gottlieb Collection,0.028890633014610145
Conception: Please Give Birth to My Child!,0.050174116548936
Rayman Origins,0.03833430389790671
Medal of Honor: Underground,0.004094166995757931
Super Football,-0.028732328634774262
The Idolmaster: Gravure For You! Vol. 3,0.03964894492496995
Cosmic Family,0.054210351100964616
Scooby-Doo! Unmasked,0.03734532534787682
Yoru no Nai Kuni,0.06324147056798246
Driven,0.06029853204560176
Dynasty Warriors 3,0.04279891621123433
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,0.054122269345960206
Nicola Kanshuu: Model Oshare * Audition Platina,0.034732434602663176
Jimmie Johnson's Anything With an Engine,0.08283299498872054
MTV Music Generator 3: This Is the Remix,-0.026761845422145214
Fairy Tail: Portable Guild 2,0.035416284643327245
Party Pigs: Farmyard Games,0.017217623824226536
Imagine: My Restaurant,0.05308016670148774
Grand Ages: Medieval,0.1350351115658892
Wizardry: Llylgamyn Saga,-0.008299499216851913
Supremacy MMA,0.032263032234238764
Kinnikuman Muscle Grand Prix Max 2: Tokumori,0.015710657746256018
Gale Racer,-0.025540954104270597
In The Groove,0.040515373513320796
The Legend of Kage 2,0.016562250270846235
Myst,-0.03163612119403503
World Tour Soccer 06,-0.013300755679992449
Baroque,0.10300402453125557
Lost Dimension,0.08672200557726129
Killer Instinct (2013),0.04803107882682234
AKB1/149: Love Election,0.026460486754539048
Naruto Shippuden: Gekito Ninja Taisen! EX 3,0.016652588828499404
Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,0.020325615939913888
Magic Pengel: The Quest for Color,-0.011565661528166515
Super Baseball,-0.028733670569703662
Kenka Banchou 6: Soul & Blood,0.04161063549251942
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,0.04222777264165778
Kung Fu Panda: Legendary Warriors,0.02259434645120706
Formula One World Championship: Beyond the Limit,-0.025620972264913888
Medabots 8,0.048478458523128154
Divinity: Original Sin,0.06382833056898107
Little League World Series Baseball: Double Play,0.03502470721322304
Hakuouki DS,0.020233794533377036
Buster Bros. Collection,-0.0041626019696821
Agatha Christie: And Then There Were None,0.06377694315265003
Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,0.01205990800479917
Grease Dance,0.03748469518201958
Mega Man Battle Network: Operation Shooting Star,0.016006626776825073
Futurama,0.022773726828054563
Famicom Mini: Hikari Shinwa: Palutena no Kagami,0.005707597317432089
The History Channel: Battle for the Pacific,0.07237441465019145
Animal Kingdom: Wildlife Expedition,0.012926351148138338
Rayman 3: Hoodlum Havoc,0.019773798549989507
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,0.0241733508005062
Superman Returns,0.07024252009486354
My First Songs,0.029733032360960365
Super Ghouls 'n Ghosts,-0.0022282174714476355
Boxing,0.0018005095461255394
NHL Open Ice,0.005469170288845859
Legend of the Guardians: The Owls of Ga'Hoole,0.08648919819428613
Gundam Battle Tactics,0.0005623245471042537
Touch Detective: Nameko Shigeru,0.03399114666708414
Need for Speed Underground 2,-0.029665980101766465
Sky Gunner,0.0037935454605104724
And1 Streetball,0.031034880879934335
Gladius,0.021509072452619904
The Hustle: Detroit Streets,0.06068466218831148
PhotoKano,0.031104991551517358
Warriors Orochi 3,0.03143125391066093
Real Sound: Kaze no Riguretto,-0.023486913994085867
Blood Drive,0.11608662436058026
Again,0.027918771438738332
Soccer Tsuku: Pro Soccer Club o Tsukurou!,0.05122885263180699
Summon Night 4,0.041049893275411975
Escape Dead Island,0.07962898150622877
Torchlight,-0.0525971525874116
Pac-Man World 3,0.027799591216529862
Rogue Trooper: Quartz Zone Massacre,0.07320990387384363
Hero Bank,0.04823732115328028
Disney's Planes,0.07471734443435984
Winx Club,0.01722626522465376
World Party Games,0.01738658129941051
Classic Road,-0.013203405023567427
Cartoon Network: Punch Time Explosion XL,0.03694067159225334
Utawarerumono: Itsuwari no Kamen,0.037431840978957354
Damage Inc.: Pacific Squadron WWII,0.09903301294813893
My Fun Facts Coach,0.016988952522471124
The Idolm@ster: Live for You!,0.01841567482671458
Tokimeki Memorial Girl's Side Premium: 3rd Story,0.028376485101880178
Smashing Drive,0.07564483531388078
Open Season,0.014739049070074728
Mega Man Xtreme,-0.009575278872839377
America's Next Top Model,0.016053852879929664
Bomberman Max 2: Red Advance,0.01132100323047247
F.E.A.R. 2: Project Origin,-0.01194088881954869
Margot's Word Brain,0.024527216469380164
Toy Soldiers: War Chest,0.1060576241426574
Godai: Elemental Force,0.04663742021435091
Chronicles of Mystery: The Secret Tree of Life,0.05602195455459125
Still Life,0.018948902654942756
Big Mutha Truckers 2,-0.0037895448295817147
Hang On GP,-0.02189650805236454
Uprising X,-0.009348351250798359
SpongeBob's Truth or Square,0.03021648039675462
Mega Man Xtreme 2,-0.006036845680428726
"Sesame Street: Ready, Set, Grover!",0.04467163587579037
I-Ninja,0.019636146854354664
Sigma Harmonics,0.02812461864874649
Gunblade NY & L.A. Machineguns Arcade Hits Pack,0.04934694299259057
The Lord of the Rings: The Battle for Middle-Earth,-0.008816087108204584
Kessen III,0.03234820908548741
Learn Geography,0.017572390487057277
Harlem Globetrotters: World Tour,0.02419137795269144
The King of Fighters Collection: The Orochi Saga,0.06376249174184068
Summon Night,0.025664526568032642
Aero Elite: Combat Academy,0.012805158059341792
"3 in 1: Solitaire, Mahjong & Tangram",0.040501094684858074
Wrath Unleashed,0.023015162771271136
Beyond Good & Evil,0.010755689660820522
Divinity II: Ego Draconis,0.01225552584639189
Pong / Asteroids / Yars' Revenge,0.008093379667180045
Commandos 2: Men of Courage,0.049365033351190135
Emergency 2012,0.07858998188194732
Winter Sports 2: The Next Challenge,0.10507885562484987
NOëL: La Neige,-0.021044510936876648
Busou Shinki: Battle Masters,0.017130162239654467
Overlord: Minions,0.043536517839587674
Roll Away,0.003403615361857959
Derby Jockey: Kishou e no Michi,-0.020303794893466787
Fairy Fencer F: Advent Dark Force,0.0743596176780219
Harukanaru Toki no Naka de 4,0.014410812191899325
Roogoo Attack!,0.05127336372923175
Maximum Chase,0.04645841691931629
Prey the Stars,0.04059201907234389
Winning Post 7 2012,0.04548055295362197
Spot Goes to Hollywood,-0.004858407988587388
G Darius,0.005243073748518512
Mucha Lucha! Mascaritas of the Lost Code,0.014717482478074473
SD Gundam: Gashapon Wars,0.024790717305437582
Alvin and the Chipmunks,0.0810529561493798
Hearts of Iron III,0.01725595696449922
Picture Perfect Hair Salon,0.029772117376397844
River King: Mystic Valley (US sales),0.043940711206007066
Kengo: Legend of The 9,0.04856627399688307
Romance of the Three Kingdoms XI,0.06438872514728011
Hammerin' Hero,0.011726652581071306
Model * Oshare Audition: Dream Girl,0.03413552325749869
Lupin Sansei: Shijou Saidai no Zunousen,0.021311719446767796
Dark Souls III,-0.049465311792848965
Petz Fantasy 3D,0.04040867254118652
WRC 2: FIA World Rally Championship,0.04173689187587826
Archer Maclean's 3D Pool,0.012584684291628179
Tak: The Great Juju Challenge,0.008454930000121763
TMNT: Mutant Melee,0.01808186199495232
Combat: Task Force 121,0.11851915439992133
Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,0.03982810194647435
Goosebumps HorrorLand,0.016300180431796818
Exhibition Volume 4,0.013706949957137837
Viewpoint,-0.0024271543712259813
Code Geass: Hangyaku no Lelouch - Lost Colors,0.012706152658935821
Disney's Donald Duck Advance,0.010876150508154936
Stacked with Daniel Negreanu,0.01579711595926625
Hakuouki: Yuugi Roku,0.01959613892408285
The Rub Rabbits!,0.019393266615010063
Rapala Pro Bass Fishing 2010,0.022765885511114803
Let's Ride! Friends Forever,0.028744937728601982
Circus Maximus: Chariot Wars,-0.026102498967778942
Squishy Tank,0.027687326673309087
Dungeon Maker II: The Hidden War,0.009339755048545229
Discovery Kids: Parrot Pals,0.028618053336350258
Kenyuu Densetsu Yaiba,-0.04018077065321535
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.03783144575930031
Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,0.037683984787557634
Elements of Destruction,0.03233486425927978
Serious Sam: Next Encounter,0.033057620436315105
Eiken DS,0.014673573630048509
Game Center CX: Arino no Chousenjou 2,0.015271854895305026
Tom Clancy's Ghost Recon 2,-0.0012791494697577122
E.X. Troopers,0.040564577832615356
The Croods: Prehistoric Party!,0.03905926086459566
J Legend Retsuden,0.035938537893210665
SpongeBob's Truth or Square,0.004398214017244939
Port Royale 3,0.0008897681363233545
Monster Racers,0.08862004999573259
The King of Fighters: Evolution,-0.01039537681041125
DS Uranai Seikatsu,0.02114425207727777
Hyperdimension Neptunia Re;Birth 3,0.03441431299481579
Pro Farm 1,0.04531782674483509
Pitfall: The Lost Expedition,0.018701613220198254
Rock Band Country Track Pack 2,0.029260562687635883
Speed Zone,0.06223458589090747
All-Star Baseball 2004,0.026416881403006798
Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,0.025505049081999687
Jewel Time Deluxe,0.032122615807082866
James Cameron's Dark Angel,0.06373523255071234
The Legend of Heroes: Trails in the Sky Third Chapter,0.025814784478358277
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,0.07993492644223466
Hannspree Ten Kate Honda: SBK Superbike World Championship,0.021703411229275105
Generator Rex: Agent of Providence,0.00851325439533035
Alexi Lalas International Soccer,0.012231646924744766
Dream Trigger 3D,0.0359045994687861
Monster Rancher Battle Card: Episode II,6.455228595214635e-06
NCAA College Football 2K3,0.020300083718064243
Karaoke Revolution Party,-0.017296980334155165
Crayola: Colorful Journey,0.015689250546323308
Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,0.004135044283771094
Jumper: Griffin's Story,0.031500361291607604
Operation Darkness,0.08668818808410528
Emily the Strange: Strangerous,0.010132536892502486
Famicom Mini: Nazo no Murasame-Jou,-0.0025549546443208726
Galerians: Ash,0.034897006990078694
Dead Island: Riptide,0.011180275227664183
Jimmie Johnson's Anything With an Engine,0.03420066557468715
R-Type Command,0.010762304644392984
Yoostar on MTV,0.07710468521870695
Just Dance: Disney Party 2,0.022534974296918975
Kane & Lynch 2: Dog Days,0.04106652760468066
Haunting Ground,0.010878349467045467
Mahjong Fight Club DS: Wi-Fi Taiou,0.010841940560801788
"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",0.018745554002029152
Grand Kingdom,0.06240137937949619
Robocalypse,0.06270751238069394
Vampire Knight DS,0.017389721552879323
Disney Sports Skateboarding,0.07412481570266571
Homie Rollerz,0.07952112064078776
Let's Paint,0.0355387985724942
Rugby League 3,0.04260664307214945
Magi: The Labyrinth of Beginning,0.04445203168692835
Escape Dead Island,0.11681409509289153
Tom Clancy's Splinter Cell: Chaos Theory,0.042304962198418394
The Croods: Prehistoric Party!,0.051469351002117136
I Don't Have Many Friends Portable,0.02748120130131504
SimCity 4: Deluxe Edition,-0.0035352482323496304
Jewel Link Chronicles: Legend of Athena,0.036914463367693884
CSI: Dark Motives,0.02040857502798943
Burnout Paradise: The Ultimate Box,0.027761879847956195
Loons: The Fight For Fame,0.0027425956619531178
Romance of the Three Kingdoms IX,0.022235152594468843
Second Sight,-0.022625986267103215
Metal Gear Solid,-0.01656259721973896
The Legend of Heroes: Trails in the Sky First Chapter,0.051213775938327544
Totaled!,0.0186758994590015
Bleach: Heat the Soul 3,0.00823181793724359
Ecco: The Tides of Time,-0.03903831920649381
Make 10: A Journey of Numbers,0.019078300020131778
Fantasy Aquarium by DS,0.043628613250117354
Rock Band Track Pack: Classic Rock,0.06739400327278666
Operation Flashpoint: Red River,0.012335219150076071
Machine Head,-0.00012293982595679154
Vanguard Bandits,0.02845738518658436
MLB Front Office Manager,0.061396536335744045
Lost Heroes,0.04012798397830508
Vampire Legends: Power of Three,0.02079570379838991
Child of Light,0.05789823038608155
The Legend of Heroes VII: The Trail of Zero,0.03990997004625285
Shin Chan Contra ¡Los Plastas!,0.022362413698415295
Haikyuu!! Tsunage! Itadaki no Keshiki!!,0.0352135145141137
Silent Hill: Origins,0.024001026407423964
Blast Radius,-0.008922117586852352
ESPN National Hockey Night,0.04722499679041903
Tornado,0.05278328660552134
Cut the Rope,0.025792777152863877
Resident Evil: Revelations 2,0.052472724776976065
Pro Yaky? Spirits 2011,0.04354444732567764
Taz Wanted,0.02802544171457555
Disaster: Day of Crisis,0.015382952648408832
Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,0.03662826706789879
Harry Potter and the Sorcerer's Stone,0.004772213000878267
McFarlane's Evil Prophecy,0.07582733133671304
IA/VT Colorful,0.04183638294716374
We Sing Rock!,0.03462800315689307
Wallace & Gromit in Project Zoo,0.004059236774185848
Shadowgate 64: Trials of the Four Towers,-0.0034224687624089256
Super Robot Spirits,-0.05080274577405497
Mia Hamm Soccer 64,0.019551873237546147
John Madden Football,-0.028995810304470737
Caesars Palace Advance: Millennium Gold Edition,0.007014121798436079
Aero Gauge,-0.0038854158173950992
Battlezone: Rise of the Black Dogs,0.017837600138346232
Teenage Mutant Ninja Turtles: Tournament Fighters,-0.02976289407228272
Moxie Girlz,0.025504230898159008
Damnation,0.0773988093284732
Samurai Warriors,0.03507684144394574
GunParade Orchestra: Shiro no Shou,0.006986285802355496
Rec Room Games,0.039853497366781454
Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,0.015834671844359605
FIFA Soccer 2004,-0.042033699546982106
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,0.05296797283310006
Record of Agarest War,0.045179937003828385
SNK Arcade Classics Vol. 1,0.040016493687437205
Dave Mirra BMX Challenge,0.07190890429973251
Rayman 3: Hoodlum Havoc,-0.017794075903871942
Tony Hawk's Pro Skater 5,0.0915409730500496
Tales of Rebirth,0.026956547577620782
The Guy Game,0.03442732470439225
Let's Ride! Dreamer,0.01674152441899146
Fantasia: Music Evolved,0.059328793230813304
Tecmo's Deception,0.0009807580421377082
Point Blank DS (JP sales),0.020098590114871584
Ghost in the Shell: Stand Alone Complex,0.021030670564677223
G-Saviour,-0.01625015980429545
Open Season,0.05154848362291098
Gintama DS: Yorozuya Daisoudou,0.004678026276948799
Drake of the 99 Dragons,0.12878262352222514
Dave Mirra BMX Challenge,0.09488120053822335
BlazBlue: Chrono Phantasma,0.043346301869807036
Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,0.018391604389469407
Crimson Sea 2,-0.005125845473390456
Tokyo Twilight Ghost Hunters,0.10231832645726868
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,0.011780999985040452
Doraemon: Nobita to Himitsu Dougu Hakubutsukan,0.028116943701544272
Ragnarok: Hikari to Yami no Koujo,0.04015547851495782
Saint Seiya: Brave Soldiers,0.08881517487861323
Earth Defense Force 2: Invaders from Planet Space,0.07716667589149218
Digimon World Championship,0.07782726619490887
AMF Bowling Pinbusters!,0.034411864749207766
RayStorm,-0.029436051123017393
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,0.012264782586816736
Dynasty Warriors 8: Empires,0.10369986361568806
Trick DS-han: Kakushi Kami no Sumukan,0.026139001891062108
Circuit Breakers,0.003160542644042863
Winter Sports 2011,0.0475715536066712
futureU: The Prep Game for SAT,0.0030108389301481964
Catwoman,0.02237330470774168
Colosseum: Road to Freedom,0.042016306992673336
Tank! Tank! Tank!,0.042964284019829435
Football Manager 2010,0.005023610328340311
Target: Terror,0.052895545385593934
Mugen Souls Z,0.08813966539668172
BeatMania,0.037816029282359054
Sprint Cars: Road to Knoxville,0.002266535485818011
Guilty Gear Xrd -Revelator-,0.05290850403031122
Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,0.0022716166932283954
Shrek's Carnival Craze Party Games,0.01969688452487972
Dream Dance & Cheer,0.02333176692052774
Silpheed: The Lost Planet,-0.002167116870348096
Billy's Boot Camp: Wii de Enjoy Diet!,0.041948767979604895
Real Time Conflict: Shogun Empires,0.08643256659820331
Spartan: Total Warrior,0.007121927621309254
Pitfall: The Lost Expedition,-0.0271760364440361
Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,0.0332949978523569
Fantastic Four,-0.014556617005155204
Yamaha Supercross,0.015844723754707246
Petz: Hamsterz Bunch,0.020325594819212256
Higurashi no Naku Koro ni Matsuri: Kakera Asobi,0.007751030220147115
River City Ransom EX,0.014568206709295595
Bionicle Heroes,0.011262381773905261
San Goku Shi Taisen Ten,0.03616668236433007
Ant Nation,0.030525201775644106
Fable: The Lost Chapters,-0.05759235669130014
Fairy Tail: Zelef Kakusei,0.02635673314304654
Strike Point,0.0028393941716746696
Crazy Taxi 2,-0.024873972703373326
The Sims 2: Seasons,0.011133304114045117
Dragon Slayer: The Legend of Heroes,-0.032758617772779886
Street Fighter II': Special Champion Edition (JP weekly sales),-0.04195989867450578
Pizza Delivery Boy,0.02227288908838254
Tom and Jerry in War of the Whiskers,0.0017374302159858246
Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,0.03358812808299838
Famicom Mini: Wrecking Crew,0.007783635303580283
Suzumiya Haruhi no Gekidou,0.017280682645543166
Lost Heroes 2,0.03701139345295168
Heavenly Guardian,0.00670502847892962
Dynasty Warriors DS: Fighter's Battle,0.03791890455812208
The Testament of Sherlock Holmes,0.05990880947829247
Space Hulk: Vengeance of the Blood Angels,-0.002843154199611675
Robot Alchemic Drive,-0.023106545658794886
Alpha and Omega,0.004357992561534019
Motor Toon Grand Prix (Japan),-0.034719272860474604
Dino Master: Dig Discover Duel,0.024694716997853305
Ken to Mahou to Gakuen Mono. 3,0.03079301814343438
Tomb Raider: Legend,0.05617274580139053
Warhammer: Battle For Atluma,0.06257264687982733
Hikaru no Go: Heian Gensou Ibunroku,-0.018390483736128616
Eagle Flight,0.07014065844269624
Operation: Vietnam,0.03887283491751781
Samurai Shodown,-0.035932038260844124
OverBlood 2,-0.03473724997529182
Fighter Maker 2,0.03179758197426885
Lifeline,0.0018583541975871753
Judie no Atelier: Guramnat no Renkinjutsushi,0.003886222127363226
Dragon Valor,0.04556174837261473
Tokyo Beat Down,0.037924167061738956
NHL 2005,-0.02672950766126192
Midway Arcade Treasures 3,0.012493830965562225
Microsoft Flight Simulator 2004: A Century of Flight,-0.029672617732817486
"Horrid Henry: The Good, The Bad and The Bugly",0.03397550669270011
Firefighter F.D.18,-0.00015301225309194422
Anubis II,0.07267908255448674
Goodbye Deponia,0.0326759016778837
Pro Yaky? Spirits 2014,0.05337194645201926
Legend of Kay,0.02761882630989554
Cartoon Network: Punch Time Explosion XL,0.025258393032292048
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,0.014408516710032515
The Book of Unwritten Tales 2,0.13738412429452218
Ultimate Board Game Collection,0.05358130805302963
Mega Man X4,-0.029143965483168444
Jackass the Game DS,0.012118412375066612
Jake Power: Handyman,0.0002703458302786288
My Dress-Up,0.01990541515958455
Power Pro GB,-0.0026147225618196046
Beat City,0.04609681764008755
Sudoku Fever,0.015704097463579814
Inversion,0.0680409049066828
The Putter Golf,0.022514801731984946
Ultimate Marvel vs. Capcom 3,-0.011173091140427971
The Powerpuff Girls: Relish Rampage,-0.02546973168711375
Super Real Mahjong Graffiti,-0.026828674356869087
Future Card Buddy Fight: Yuujou no Bakunetsu Fight,0.035419255154661045
Ninja Warriors,-0.04033648465254558
Army Men: RTS,0.016707342033486228
Classic Action: Devilish,0.07619003657375778
Zettai Onkan Otoda Master,0.02370625827948203
Assassin's Creed Chronicles,0.11493791198433279
Dragoneer's Aria,0.02481247368234918
Xbox Live Arcade Unplugged Volume 1,0.013573081173262835
TigerShark,0.006874184677290174
Major League Baseball 2K10,0.02533308698724923
Norse by Norsewest: The Return of the Lost Vikings,-0.01206962131042566
N+,-0.01018798908834384
Titanic Mystery,0.02986156037945875
Backyard NFL Football '09,0.03125619519028966
Obscure,0.021491671712089655
Sega Soccer Slam,-0.03298072540674646
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,0.027462628648336818
Shin Lucky * Star: Moe Drill ~Tabidachi~,0.008809911930558911
DefCon 5,-0.0027278230353680044
Secret Service: Ultimate Sacrifice,0.01343656412810823
Transformer: Rise of the Dark Spark (3DS),0.049001230825002295
Deep Labyrinth,0.052035273518418634
Nichibeikan Pro Yakyuu: Final League,0.012163242035770239
Spawn: Armageddon,0.006401076701029851
God Hand,-0.03954544423751116
Shin Chan: Las Nuevas Aventuras Para Wii!,0.002601138263887748
Junior Classic Books & Fairytales,0.026280945759520336
Legends of Wrestling II,0.04163219053187994
Fatal Fury: Battle Archives Volume 2,0.03441160599405535
Mario Tennis,0.02796214951006526
Jurassic Park: Operation Genesis,0.030617777438965987
FIFA Soccer 06,0.018713289782768427
Freddi Fish: Kelp Seed Mystery,-0.0023142035334213773
RedCard 20-03,0.012648365306864306
Brothers in Arms: Furious 4,0.04056296876003529
Future Tactics: The Uprising,0.013947187324385268
Kanji Sonomama DS Rakubiki Jiten,0.011206629639831434
Driver: Parallel Lines,-0.03246419174808324
Hyperdimension Neptunia Victory,0.04520423706828325
everGirl,0.020669901353331355
Heroes Phantasia,0.03983678409843172
Top Gun,0.06289090212752058
Batman: Rise of Sin Tzu,0.009434271523305782
Chuugaku Eitango Target 1800 DS,0.009642047855409785
Sherlock Holmes: Crimes & Punishments,0.037725826637528215
Basketball Hall of Fame Ultimate Hoops Challenge,0.024620692861638815
Dragon Ball Z: Battle of Z,0.08399214203777738
World Racing,0.04084695563072316
Resident Evil 5,-0.05879226899425127
X-Men: The Official Game,0.09052774655722828
Disney's Party,-0.0024384960549586054
Generator Rex: Agent of Providence,0.009053944625058818
Storybook Workshop,0.006558401313839113
Command & Conquer 3: Tiberium Wars,0.03382548827981324
Card Games,0.00248890344310837
Tropix,0.023435020580548027
Mega Man: Battle & Chase,-0.026622080625783084
Winning Post 7 2010,0.04165938228999089
Build-A-Bear Workshop: Friendship Valley,-0.006121383335713659
Pipe Mania,0.03430662042443444
Daniel X: The Ultimate Power,0.007828408281387311
Destrega,-0.004170459331666265
Fantasy Aquarium World,0.01663248422682706
Nobunaga no Yabou: Tendou with Power-Up Kit,0.046284847424931996
The Final Round,0.005890800487904357
MAPLUS: Portable Navi,0.009263549460840181
Rayman Arena,0.05008459798534837
Order Up!!,0.02357331042908406
Reader Rabbit 1st Grade,0.009360144164382689
The King of Fighters 02/03,0.01738703429071542
Port Royale 3,0.061350565413491154
Army Men: Green Rogue,-0.013821539664053972
Centipede / Breakout / Warlords,0.0066934639866023105
Lucian Bee's: Justice Yellow / Evil Violet,0.018497789991670288
Sly 2: Band of Thieves,0.01635737899316858
Armored Core: Nine Breaker,0.04875449385889041
Doraemon: Nobita no Shin Makai Daibouken DS,0.02300229132099041
Terraria,0.07225982153378752
Cabela's Big Game Hunter 2005 Adventures,0.012092197313416264
Worms 3D,0.018097018300869294
BlazBlue: Chrono Phantasma Extend,0.06000164758346571
TRON: Evolution,0.0614129393443239
Pac-Man and the Ghostly Adventures 2,0.04580564707369028
Dark Souls,0.044684811860792095
National Geographic Challenge!,0.011429698753504525
Gambler Densetsu Tetsuya,-0.013410823355235024
The Guided Fate Paradox,0.05507521500685719
Mayhem 3D,0.13844186159911764
Bleach: Hanatareshi Yabou,0.01871115918223687
Karaoke Revolution Party,-0.021622009398372555
Alex Rider: Stormbreaker,0.046265734648910595
Yoake Yori Ruriiro na: Brighter than Dawning Blue,0.005956285439724596
Carol Vorderman's Sudoku,-0.004610768252360842
Pandemonium 2,-0.01771675345524315
Gundam Try Age SP,0.055871907320893754
WipEout HD Fury,0.007535782838383298
Fallout: Brotherhood of Steel,-0.041740732251270174
Dreamer Series: Pop Star,0.008744915962438427
Penguins of Madagascar,0.09847642355987674
12-Sai. Honto no Kimochi,0.03346312675181906
Parlor! Mini 2,-0.024406863888975394
"Flower, Sun, and Rain",0.03780685879177703
Gunstar Super Heroes,0.0013479648650864817
C: The Contra Adventure,-0.005878368220553654
Interactive Storybook DS Series 1,0.0007876590530795369
Frogger Advance: The Great Quest,0.029312087674496112
Cities XL 2012,0.052817914543970446
Worms Forts: Under Siege,0.04578554292790926
Dream C Club,0.031050359559163354
Pocky & Rocky with Becky,0.016978491160489995
The Tale of Despereaux,0.03336604626679218
Jam Sessions 2,0.05127793181612006
Full Spectrum Warrior: Ten Hammers,0.022049314090745398
Streets of Rage 3,-0.03960870620085899
Just Dance: Disney Party 2,0.02263328161141409
Natural Doctrine,0.1180032952752672
Hasbro Family Game Night Fun Pack,0.011501430946815105
Pro Yaky? Spirits 4,0.028761110556310143
Prince of Persia: The Fallen King,0.005002601451792543
My Horse & Me: Riding for Gold,0.033161235045595205
Speed Racer,-0.013665476170077184
NHL Hitz Pro,-0.007221745865516382
Cardfight!! Vanguard: Lock On Victory!!,0.03758826516773972
Broken Sword 5: The Serpent's Curse,0.08585513248669052
Alan Wake,-0.04576637442538356
Atelier Meruru: Alchemist of Arland 3,0.031466566054543677
Hot Wheels: Burnin' Rubber,0.02876563667939891
Lost in Blue 2,0.012213683979659606
Ojyousama Express,-0.011027039934679905
Risen 3: Titan Lords,0.10935737551910663
Steambot Chronicles: Battle Tournament,0.04701945595471457
Wings of War,-0.00922129925466919
187: Ride or Die,0.022035408130214762
RPG Maker 3,0.006620217294459607
Zatch Bell! Mamodo Battles,0.009018993687654131
Genkai Tokki Monster Monpiece,0.040560548144467745
Desert Strike Advance,0.0356809477751856
Kabuki Warriors,-0.011866575188951956
Discworld,-0.03341248210985981
Motion Explosion!,0.02793340712530501
World Poker Tour,0.040159104649301725
Age of Empires III: The Asian Dynasties,0.025045458740247994
Elite Forces: Unit 77,0.054552849688557004
IL-2 Sturmovik: Birds of Prey,0.05296563347376093
Moshi Monsters: Katsuma Unleashed,0.014917677959111586
Pirates: The Legend of Black Kat,-0.00937572084868954
July,-0.03261504436468954
Crime Lab: Body of Evidence,0.06835203123329059
Disney's Chicken Little: Ace In Action,0.029216846234708882
